areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,Northern Ireland,N92000002,04/05/2021,83,120501
nation,Northern Ireland,N92000002,03/05/2021,64,120418
nation,Northern Ireland,N92000002,02/05/2021,69,120354
nation,Northern Ireland,N92000002,01/05/2021,90,120285
nation,Northern Ireland,N92000002,30/04/2021,108,120195
nation,Northern Ireland,N92000002,29/04/2021,95,120087
nation,Northern Ireland,N92000002,28/04/2021,98,119992
nation,Northern Ireland,N92000002,27/04/2021,109,119894
nation,Northern Ireland,N92000002,26/04/2021,73,119785
nation,Northern Ireland,N92000002,25/04/2021,73,119712
nation,Northern Ireland,N92000002,24/04/2021,80,119639
nation,Northern Ireland,N92000002,23/04/2021,88,119559
nation,Northern Ireland,N92000002,22/04/2021,120,119471
nation,Northern Ireland,N92000002,21/04/2021,116,119351
nation,Northern Ireland,N92000002,20/04/2021,124,119235
nation,Northern Ireland,N92000002,19/04/2021,79,119111
nation,Northern Ireland,N92000002,18/04/2021,82,119032
nation,Northern Ireland,N92000002,17/04/2021,99,118950
nation,Northern Ireland,N92000002,16/04/2021,119,118851
nation,Northern Ireland,N92000002,15/04/2021,159,118732
nation,Northern Ireland,N92000002,14/04/2021,97,118573
nation,Northern Ireland,N92000002,13/04/2021,112,118476
nation,Northern Ireland,N92000002,12/04/2021,97,118364
nation,Northern Ireland,N92000002,11/04/2021,89,118267
nation,Northern Ireland,N92000002,10/04/2021,146,118178
nation,Northern Ireland,N92000002,09/04/2021,113,118032
nation,Northern Ireland,N92000002,08/04/2021,98,117919
nation,Northern Ireland,N92000002,07/04/2021,88,117821
nation,Northern Ireland,N92000002,06/04/2021,57,117733
nation,Northern Ireland,N92000002,05/04/2021,89,117676
nation,Northern Ireland,N92000002,04/04/2021,0,117587
nation,Northern Ireland,N92000002,03/04/2021,84,117587
nation,Northern Ireland,N92000002,02/04/2021,107,117503
nation,Northern Ireland,N92000002,01/04/2021,107,117396
nation,Northern Ireland,N92000002,31/03/2021,123,117289
nation,Northern Ireland,N92000002,30/03/2021,151,117166
nation,Northern Ireland,N92000002,29/03/2021,65,117015
nation,Northern Ireland,N92000002,28/03/2021,116,116950
nation,Northern Ireland,N92000002,27/03/2021,138,116834
nation,Northern Ireland,N92000002,26/03/2021,181,116696
nation,Northern Ireland,N92000002,25/03/2021,183,116515
nation,Northern Ireland,N92000002,24/03/2021,139,116332
nation,Northern Ireland,N92000002,23/03/2021,174,116193
nation,Northern Ireland,N92000002,22/03/2021,87,116019
nation,Northern Ireland,N92000002,21/03/2021,125,115932
nation,Northern Ireland,N92000002,20/03/2021,159,115807
nation,Northern Ireland,N92000002,19/03/2021,137,115648
nation,Northern Ireland,N92000002,18/03/2021,169,115511
nation,Northern Ireland,N92000002,17/03/2021,161,115342
nation,Northern Ireland,N92000002,16/03/2021,164,115181
nation,Northern Ireland,N92000002,15/03/2021,121,115017
nation,Northern Ireland,N92000002,14/03/2021,143,114896
nation,Northern Ireland,N92000002,13/03/2021,146,114753
nation,Northern Ireland,N92000002,12/03/2021,208,114607
nation,Northern Ireland,N92000002,11/03/2021,223,114399
nation,Northern Ireland,N92000002,10/03/2021,147,114176
nation,Northern Ireland,N92000002,09/03/2021,240,114029
nation,Northern Ireland,N92000002,08/03/2021,144,113789
nation,Northern Ireland,N92000002,07/03/2021,138,113645
nation,Northern Ireland,N92000002,06/03/2021,172,113507
nation,Northern Ireland,N92000002,05/03/2021,166,113335
nation,Northern Ireland,N92000002,04/03/2021,163,113169
nation,Northern Ireland,N92000002,03/03/2021,226,113006
nation,Northern Ireland,N92000002,02/03/2021,149,112780
nation,Northern Ireland,N92000002,01/03/2021,138,112631
nation,Northern Ireland,N92000002,28/02/2021,136,112493
nation,Northern Ireland,N92000002,27/02/2021,184,112357
nation,Northern Ireland,N92000002,26/02/2021,241,112173
nation,Northern Ireland,N92000002,25/02/2021,281,111932
nation,Northern Ireland,N92000002,24/02/2021,260,111651
nation,Northern Ireland,N92000002,23/02/2021,225,111391
nation,Northern Ireland,N92000002,22/02/2021,187,111166
nation,Northern Ireland,N92000002,21/02/2021,263,110979
nation,Northern Ireland,N92000002,20/02/2021,276,110716
nation,Northern Ireland,N92000002,19/02/2021,313,110440
nation,Northern Ireland,N92000002,18/02/2021,342,110127
nation,Northern Ireland,N92000002,17/02/2021,297,109785
nation,Northern Ireland,N92000002,16/02/2021,341,109488
nation,Northern Ireland,N92000002,15/02/2021,234,109147
nation,Northern Ireland,N92000002,14/02/2021,176,108913
nation,Northern Ireland,N92000002,13/02/2021,303,108737
nation,Northern Ireland,N92000002,12/02/2021,407,108434
nation,Northern Ireland,N92000002,11/02/2021,253,108027
nation,Northern Ireland,N92000002,10/02/2021,336,107774
nation,Northern Ireland,N92000002,09/02/2021,275,107438
nation,Northern Ireland,N92000002,08/02/2021,296,107163
nation,Northern Ireland,N92000002,07/02/2021,334,106867
nation,Northern Ireland,N92000002,06/02/2021,390,106533
nation,Northern Ireland,N92000002,05/02/2021,506,106143
nation,Northern Ireland,N92000002,04/02/2021,412,105637
nation,Northern Ireland,N92000002,03/02/2021,504,105225
nation,Northern Ireland,N92000002,02/02/2021,447,104721
nation,Northern Ireland,N92000002,01/02/2021,314,104274
nation,Northern Ireland,N92000002,31/01/2021,426,103960
nation,Northern Ireland,N92000002,30/01/2021,455,103534
nation,Northern Ireland,N92000002,29/01/2021,669,103079
nation,Northern Ireland,N92000002,28/01/2021,592,102410
nation,Northern Ireland,N92000002,27/01/2021,527,101818
nation,Northern Ireland,N92000002,26/01/2021,550,101291
nation,Northern Ireland,N92000002,25/01/2021,422,100741
nation,Northern Ireland,N92000002,24/01/2021,433,100319
nation,Northern Ireland,N92000002,23/01/2021,670,99886
nation,Northern Ireland,N92000002,22/01/2021,865,99216
nation,Northern Ireland,N92000002,21/01/2021,732,98351
nation,Northern Ireland,N92000002,20/01/2021,905,97619
nation,Northern Ireland,N92000002,19/01/2021,713,96714
nation,Northern Ireland,N92000002,18/01/2021,640,96001
nation,Northern Ireland,N92000002,17/01/2021,822,95361
nation,Northern Ireland,N92000002,16/01/2021,705,94539
nation,Northern Ireland,N92000002,15/01/2021,1052,93834
nation,Northern Ireland,N92000002,14/01/2021,973,92782
nation,Northern Ireland,N92000002,13/01/2021,1145,91809
nation,Northern Ireland,N92000002,12/01/2021,1205,90664
nation,Northern Ireland,N92000002,11/01/2021,759,89459
nation,Northern Ireland,N92000002,10/01/2021,1112,88700
nation,Northern Ireland,N92000002,09/01/2021,1442,87588
nation,Northern Ireland,N92000002,08/01/2021,1500,86146
nation,Northern Ireland,N92000002,07/01/2021,1410,84646
nation,Northern Ireland,N92000002,06/01/2021,1985,83236
nation,Northern Ireland,N92000002,05/01/2021,1378,81251
nation,Northern Ireland,N92000002,04/01/2021,1801,79873
nation,Northern Ireland,N92000002,03/01/2021,1662,78072
nation,Northern Ireland,N92000002,02/01/2021,3576,76410
nation,Northern Ireland,N92000002,01/01/2021,0,72834
nation,Northern Ireland,N92000002,31/12/2020,1929,72834
nation,Northern Ireland,N92000002,30/12/2020,2143,70905
nation,Northern Ireland,N92000002,29/12/2020,1566,68762
nation,Northern Ireland,N92000002,28/12/2020,1634,67196
nation,Northern Ireland,N92000002,27/12/2020,0,65562
nation,Northern Ireland,N92000002,26/12/2020,998,65562
nation,Northern Ireland,N92000002,25/12/2020,0,64564
nation,Northern Ireland,N92000002,24/12/2020,841,64564
nation,Northern Ireland,N92000002,23/12/2020,787,63723
nation,Northern Ireland,N92000002,22/12/2020,439,62936
nation,Northern Ireland,N92000002,21/12/2020,555,62497
nation,Northern Ireland,N92000002,20/12/2020,505,61942
nation,Northern Ireland,N92000002,19/12/2020,640,61437
nation,Northern Ireland,N92000002,18/12/2020,510,60797
nation,Northern Ireland,N92000002,17/12/2020,656,60287
nation,Northern Ireland,N92000002,16/12/2020,510,59631
nation,Northern Ireland,N92000002,15/12/2020,486,59121
nation,Northern Ireland,N92000002,14/12/2020,419,58635
nation,Northern Ireland,N92000002,13/12/2020,483,58216
nation,Northern Ireland,N92000002,12/12/2020,476,57733
nation,Northern Ireland,N92000002,11/12/2020,538,57257
nation,Northern Ireland,N92000002,10/12/2020,441,56719
nation,Northern Ireland,N92000002,09/12/2020,483,56278
nation,Northern Ireland,N92000002,08/12/2020,351,55795
nation,Northern Ireland,N92000002,07/12/2020,397,55444
nation,Northern Ireland,N92000002,06/12/2020,419,55047
nation,Northern Ireland,N92000002,05/12/2020,451,54628
nation,Northern Ireland,N92000002,04/12/2020,449,54177
nation,Northern Ireland,N92000002,03/12/2020,456,53728
nation,Northern Ireland,N92000002,02/12/2020,416,53272
nation,Northern Ireland,N92000002,01/12/2020,391,52856
nation,Northern Ireland,N92000002,30/11/2020,290,52465
nation,Northern Ireland,N92000002,29/11/2020,351,52175
nation,Northern Ireland,N92000002,28/11/2020,315,51824
nation,Northern Ireland,N92000002,27/11/2020,391,51509
nation,Northern Ireland,N92000002,26/11/2020,442,51118
nation,Northern Ireland,N92000002,25/11/2020,533,50676
nation,Northern Ireland,N92000002,24/11/2020,79,50143
nation,Northern Ireland,N92000002,23/11/2020,280,50064
nation,Northern Ireland,N92000002,22/11/2020,342,49784
nation,Northern Ireland,N92000002,21/11/2020,357,49442
nation,Northern Ireland,N92000002,20/11/2020,369,49085
nation,Northern Ireland,N92000002,19/11/2020,487,48716
nation,Northern Ireland,N92000002,18/11/2020,518,48229
nation,Northern Ireland,N92000002,17/11/2020,549,47711
nation,Northern Ireland,N92000002,16/11/2020,331,47162
nation,Northern Ireland,N92000002,15/11/2020,472,46831
nation,Northern Ireland,N92000002,14/11/2020,511,46359
nation,Northern Ireland,N92000002,13/11/2020,607,45848
nation,Northern Ireland,N92000002,12/11/2020,548,45241
nation,Northern Ireland,N92000002,11/11/2020,791,44693
nation,Northern Ireland,N92000002,10/11/2020,514,43902
nation,Northern Ireland,N92000002,09/11/2020,471,43388
nation,Northern Ireland,N92000002,08/11/2020,420,42917
nation,Northern Ireland,N92000002,07/11/2020,528,42497
nation,Northern Ireland,N92000002,06/11/2020,595,41969
nation,Northern Ireland,N92000002,05/11/2020,516,41374
nation,Northern Ireland,N92000002,04/11/2020,679,40858
nation,Northern Ireland,N92000002,03/11/2020,570,40179
nation,Northern Ireland,N92000002,02/11/2020,493,39609
nation,Northern Ireland,N92000002,01/11/2020,685,39116
nation,Northern Ireland,N92000002,31/10/2020,649,38431
nation,Northern Ireland,N92000002,30/10/2020,566,37782
nation,Northern Ireland,N92000002,29/10/2020,822,37216
nation,Northern Ireland,N92000002,28/10/2020,840,36394
nation,Northern Ireland,N92000002,27/10/2020,722,35554
nation,Northern Ireland,N92000002,26/10/2020,727,34832
nation,Northern Ireland,N92000002,25/10/2020,896,34105
nation,Northern Ireland,N92000002,24/10/2020,923,33209
nation,Northern Ireland,N92000002,23/10/2020,1252,32286
nation,Northern Ireland,N92000002,22/10/2020,1042,31034
nation,Northern Ireland,N92000002,21/10/2020,1039,29992
nation,Northern Ireland,N92000002,20/10/2020,913,28953
nation,Northern Ireland,N92000002,19/10/2020,820,28040
nation,Northern Ireland,N92000002,18/10/2020,1012,27220
nation,Northern Ireland,N92000002,17/10/2020,1031,26208
nation,Northern Ireland,N92000002,16/10/2020,1299,25177
nation,Northern Ireland,N92000002,15/10/2020,763,23878
nation,Northern Ireland,N92000002,14/10/2020,1217,23115
nation,Northern Ireland,N92000002,13/10/2020,863,21898
nation,Northern Ireland,N92000002,12/10/2020,877,21035
nation,Northern Ireland,N92000002,11/10/2020,1066,20158
nation,Northern Ireland,N92000002,10/10/2020,902,19092
nation,Northern Ireland,N92000002,09/10/2020,1080,18190
nation,Northern Ireland,N92000002,08/10/2020,923,17110
nation,Northern Ireland,N92000002,07/10/2020,828,16187
nation,Northern Ireland,N92000002,06/10/2020,669,15359
nation,Northern Ireland,N92000002,05/10/2020,616,14690
nation,Northern Ireland,N92000002,04/10/2020,462,14074
nation,Northern Ireland,N92000002,03/10/2020,726,13612
nation,Northern Ireland,N92000002,02/10/2020,934,12886
nation,Northern Ireland,N92000002,01/10/2020,259,11952
nation,Northern Ireland,N92000002,30/09/2020,424,11693
nation,Northern Ireland,N92000002,29/09/2020,320,11269
nation,Northern Ireland,N92000002,28/09/2020,220,10949
nation,Northern Ireland,N92000002,27/09/2020,187,10729
nation,Northern Ireland,N92000002,26/09/2020,319,10542
nation,Northern Ireland,N92000002,25/09/2020,273,10223
nation,Northern Ireland,N92000002,24/09/2020,189,9950
nation,Northern Ireland,N92000002,23/09/2020,220,9761
nation,Northern Ireland,N92000002,22/09/2020,75,9541
nation,Northern Ireland,N92000002,21/09/2020,125,9466
nation,Northern Ireland,N92000002,20/09/2020,176,9341
nation,Northern Ireland,N92000002,19/09/2020,222,9165
nation,Northern Ireland,N92000002,18/09/2020,163,8943
nation,Northern Ireland,N92000002,17/09/2020,149,8780
nation,Northern Ireland,N92000002,16/09/2020,129,8631
nation,Northern Ireland,N92000002,15/09/2020,79,8502
nation,Northern Ireland,N92000002,14/09/2020,109,8423
nation,Northern Ireland,N92000002,13/09/2020,87,8314
nation,Northern Ireland,N92000002,12/09/2020,104,8227
nation,Northern Ireland,N92000002,11/09/2020,88,8123
nation,Northern Ireland,N92000002,10/09/2020,78,8035
nation,Northern Ireland,N92000002,09/09/2020,49,7957
nation,Northern Ireland,N92000002,08/09/2020,40,7908
nation,Northern Ireland,N92000002,07/09/2020,141,7868
nation,Northern Ireland,N92000002,06/09/2020,106,7727
nation,Northern Ireland,N92000002,05/09/2020,118,7621
nation,Northern Ireland,N92000002,04/09/2020,61,7503
nation,Northern Ireland,N92000002,03/09/2020,77,7442
nation,Northern Ireland,N92000002,02/09/2020,71,7365
nation,Northern Ireland,N92000002,01/09/2020,49,7294
nation,Northern Ireland,N92000002,31/08/2020,58,7245
nation,Northern Ireland,N92000002,30/08/2020,49,7187
nation,Northern Ireland,N92000002,29/08/2020,89,7138
nation,Northern Ireland,N92000002,28/08/2020,85,7049
nation,Northern Ireland,N92000002,27/08/2020,69,6964
nation,Northern Ireland,N92000002,26/08/2020,72,6895
nation,Northern Ireland,N92000002,25/08/2020,47,6823
nation,Northern Ireland,N92000002,24/08/2020,10,6776
nation,Northern Ireland,N92000002,23/08/2020,119,6766
nation,Northern Ireland,N92000002,22/08/2020,71,6647
nation,Northern Ireland,N92000002,21/08/2020,20,6576
nation,Northern Ireland,N92000002,20/08/2020,51,6556
nation,Northern Ireland,N92000002,19/08/2020,34,6505
nation,Northern Ireland,N92000002,18/08/2020,41,6471
nation,Northern Ireland,N92000002,17/08/2020,39,6430
nation,Northern Ireland,N92000002,16/08/2020,27,6391
nation,Northern Ireland,N92000002,15/08/2020,65,6364
nation,Northern Ireland,N92000002,14/08/2020,74,6299
nation,Northern Ireland,N92000002,13/08/2020,8,6225
nation,Northern Ireland,N92000002,12/08/2020,29,6217
nation,Northern Ireland,N92000002,11/08/2020,48,6188
nation,Northern Ireland,N92000002,10/08/2020,0,6140
nation,Northern Ireland,N92000002,09/08/2020,0,6064
nation,Northern Ireland,N92000002,08/08/2020,0,6064
nation,Northern Ireland,N92000002,07/08/2020,15,6064
nation,Northern Ireland,N92000002,06/08/2020,43,6049
nation,Northern Ireland,N92000002,05/08/2020,10,6006
nation,Northern Ireland,N92000002,04/08/2020,8,5996
nation,Northern Ireland,N92000002,03/08/2020,0,5988
nation,Northern Ireland,N92000002,02/08/2020,0,5948
nation,Northern Ireland,N92000002,01/08/2020,0,5948
nation,Northern Ireland,N92000002,31/07/2020,10,5948
nation,Northern Ireland,N92000002,30/07/2020,8,5938
nation,Northern Ireland,N92000002,29/07/2020,9,5930
nation,Northern Ireland,N92000002,28/07/2020,9,5921
nation,Northern Ireland,N92000002,27/07/2020,0,5912
nation,Northern Ireland,N92000002,26/07/2020,0,5891
nation,Northern Ireland,N92000002,25/07/2020,0,5891
nation,Northern Ireland,N92000002,24/07/2020,15,5891
nation,Northern Ireland,N92000002,23/07/2020,8,5876
nation,Northern Ireland,N92000002,22/07/2020,9,5868
nation,Northern Ireland,N92000002,21/07/2020,2,5859
nation,Northern Ireland,N92000002,20/07/2020,0,5857
nation,Northern Ireland,N92000002,19/07/2020,0,5834
nation,Northern Ireland,N92000002,18/07/2020,0,5834
nation,Northern Ireland,N92000002,17/07/2020,19,5834
nation,Northern Ireland,N92000002,16/07/2020,16,5815
nation,Northern Ireland,N92000002,15/07/2020,9,5799
nation,Northern Ireland,N92000002,14/07/2020,2,5790
nation,Northern Ireland,N92000002,13/07/2020,0,5788
nation,Northern Ireland,N92000002,12/07/2020,0,5772
nation,Northern Ireland,N92000002,11/07/2020,0,5772
nation,Northern Ireland,N92000002,10/07/2020,4,5772
nation,Northern Ireland,N92000002,09/07/2020,3,5768
nation,Northern Ireland,N92000002,08/07/2020,4,5765
nation,Northern Ireland,N92000002,07/07/2020,5,5761
nation,Northern Ireland,N92000002,06/07/2020,0,5756
nation,Northern Ireland,N92000002,05/07/2020,0,5747
nation,Northern Ireland,N92000002,04/07/2020,0,5747
nation,Northern Ireland,N92000002,03/07/2020,4,5747
nation,Northern Ireland,N92000002,02/07/2020,7,5768
nation,Northern Ireland,N92000002,01/07/2020,1,5761
nation,Northern Ireland,N92000002,30/06/2020,3,5760
nation,Northern Ireland,N92000002,29/06/2020,6,5757
nation,Northern Ireland,N92000002,28/06/2020,1,5751
nation,Northern Ireland,N92000002,27/06/2020,2,5750
nation,Northern Ireland,N92000002,26/06/2020,4,5748
nation,Northern Ireland,N92000002,25/06/2020,1,4874
nation,Northern Ireland,N92000002,24/06/2020,2,4873
nation,Northern Ireland,N92000002,23/06/2020,0,4871
nation,Northern Ireland,N92000002,22/06/2020,1,4871
nation,Northern Ireland,N92000002,21/06/2020,4,4870
nation,Northern Ireland,N92000002,20/06/2020,0,4866
nation,Northern Ireland,N92000002,19/06/2020,3,4866
nation,Northern Ireland,N92000002,18/06/2020,1,4863
nation,Northern Ireland,N92000002,17/06/2020,8,4862
nation,Northern Ireland,N92000002,16/06/2020,2,4854
nation,Northern Ireland,N92000002,15/06/2020,4,4852
nation,Northern Ireland,N92000002,14/06/2020,7,4848
nation,Northern Ireland,N92000002,13/06/2020,3,4841
nation,Northern Ireland,N92000002,12/06/2020,16,4838
nation,Northern Ireland,N92000002,11/06/2020,4,4822
nation,Northern Ireland,N92000002,10/06/2020,13,4818
nation,Northern Ireland,N92000002,09/06/2020,3,4805
nation,Northern Ireland,N92000002,08/06/2020,6,4802
nation,Northern Ireland,N92000002,07/06/2020,6,4796
nation,Northern Ireland,N92000002,06/06/2020,14,4790
nation,Northern Ireland,N92000002,05/06/2020,3,4776
nation,Northern Ireland,N92000002,04/06/2020,33,4773
nation,Northern Ireland,N92000002,03/06/2020,8,4740
nation,Northern Ireland,N92000002,02/06/2020,4,4732
nation,Northern Ireland,N92000002,01/06/2020,12,4728
nation,Northern Ireland,N92000002,31/05/2020,7,4716
nation,Northern Ireland,N92000002,30/05/2020,13,4709
nation,Northern Ireland,N92000002,29/05/2020,17,4696
nation,Northern Ireland,N92000002,28/05/2020,16,4679
nation,Northern Ireland,N92000002,27/05/2020,26,4663
nation,Northern Ireland,N92000002,26/05/2020,28,4637
nation,Northern Ireland,N92000002,25/05/2020,39,4609
nation,Northern Ireland,N92000002,24/05/2020,25,4570
nation,Northern Ireland,N92000002,23/05/2020,41,4545
nation,Northern Ireland,N92000002,22/05/2020,23,4504
nation,Northern Ireland,N92000002,21/05/2020,42,4481
nation,Northern Ireland,N92000002,20/05/2020,18,4439
nation,Northern Ireland,N92000002,19/05/2020,20,4421
nation,Northern Ireland,N92000002,18/05/2020,16,4401
nation,Northern Ireland,N92000002,17/05/2020,28,4385
nation,Northern Ireland,N92000002,16/05/2020,40,4357
nation,Northern Ireland,N92000002,15/05/2020,26,4317
nation,Northern Ireland,N92000002,14/05/2020,38,4291
nation,Northern Ireland,N92000002,13/05/2020,60,4253
nation,Northern Ireland,N92000002,12/05/2020,44,4193
nation,Northern Ireland,N92000002,11/05/2020,30,4149
nation,Northern Ireland,N92000002,10/05/2020,41,4119
nation,Northern Ireland,N92000002,09/05/2020,56,4078
nation,Northern Ireland,N92000002,08/05/2020,38,4022
nation,Northern Ireland,N92000002,07/05/2020,50,3984
nation,Northern Ireland,N92000002,06/05/2020,53,3934
nation,Northern Ireland,N92000002,05/05/2020,45,3881
nation,Northern Ireland,N92000002,04/05/2020,69,3836
nation,Northern Ireland,N92000002,03/05/2020,78,3767
nation,Northern Ireland,N92000002,02/05/2020,66,3689
nation,Northern Ireland,N92000002,01/05/2020,87,3623
nation,Northern Ireland,N92000002,30/04/2020,73,3536
nation,Northern Ireland,N92000002,29/04/2020,55,3463
nation,Northern Ireland,N92000002,28/04/2020,34,3408
nation,Northern Ireland,N92000002,27/04/2020,66,3374
nation,Northern Ireland,N92000002,26/04/2020,82,3308
nation,Northern Ireland,N92000002,25/04/2020,104,3226
nation,Northern Ireland,N92000002,24/04/2020,106,3122
nation,Northern Ireland,N92000002,23/04/2020,142,3016
nation,Northern Ireland,N92000002,22/04/2020,116,2874
nation,Northern Ireland,N92000002,21/04/2020,30,2758
nation,Northern Ireland,N92000002,20/04/2020,83,2728
nation,Northern Ireland,N92000002,19/04/2020,159,2645
nation,Northern Ireland,N92000002,18/04/2020,148,2486
nation,Northern Ireland,N92000002,17/04/2020,137,2338
nation,Northern Ireland,N92000002,16/04/2020,113,2201
nation,Northern Ireland,N92000002,15/04/2020,121,2088
nation,Northern Ireland,N92000002,14/04/2020,85,1967
nation,Northern Ireland,N92000002,13/04/2020,76,1882
nation,Northern Ireland,N92000002,12/04/2020,89,1806
nation,Northern Ireland,N92000002,11/04/2020,128,1717
nation,Northern Ireland,N92000002,10/04/2020,112,1589
nation,Northern Ireland,N92000002,09/04/2020,138,1477
nation,Northern Ireland,N92000002,08/04/2020,84,1339
nation,Northern Ireland,N92000002,07/04/2020,97,1255
nation,Northern Ireland,N92000002,06/04/2020,69,1158
nation,Northern Ireland,N92000002,05/04/2020,91,1089
nation,Northern Ireland,N92000002,04/04/2020,94,998
nation,Northern Ireland,N92000002,03/04/2020,130,904
nation,Northern Ireland,N92000002,02/04/2020,85,774
nation,Northern Ireland,N92000002,01/04/2020,103,689
nation,Northern Ireland,N92000002,31/03/2020,53,586
nation,Northern Ireland,N92000002,30/03/2020,123,533
nation,Northern Ireland,N92000002,29/03/2020,86,410
nation,Northern Ireland,N92000002,28/03/2020,49,324
nation,Northern Ireland,N92000002,27/03/2020,34,275
nation,Northern Ireland,N92000002,26/03/2020,32,241
nation,Northern Ireland,N92000002,25/03/2020,37,209
nation,Northern Ireland,N92000002,24/03/2020,24,172
nation,Northern Ireland,N92000002,23/03/2020,20,148
nation,Northern Ireland,N92000002,22/03/2020,20,128
nation,Northern Ireland,N92000002,21/03/2020,22,108
nation,Northern Ireland,N92000002,20/03/2020,9,86
nation,Northern Ireland,N92000002,19/03/2020,9,77
nation,Northern Ireland,N92000002,18/03/2020,6,68
nation,Northern Ireland,N92000002,17/03/2020,10,62
nation,Northern Ireland,N92000002,16/03/2020,7,52
nation,Northern Ireland,N92000002,15/03/2020,11,45
nation,Northern Ireland,N92000002,14/03/2020,5,34
nation,Northern Ireland,N92000002,13/03/2020,10,29
nation,Northern Ireland,N92000002,12/03/2020,1,19
nation,Northern Ireland,N92000002,11/03/2020,2,18
nation,Northern Ireland,N92000002,10/03/2020,0,16
nation,Northern Ireland,N92000002,09/03/2020,3,12
nation,Northern Ireland,N92000002,08/03/2020,5,9
nation,Northern Ireland,N92000002,07/03/2020,2,4
nation,Northern Ireland,N92000002,06/03/2020,2,2
nation,Scotland,S92000003,29/03/2022,9311,1775358
nation,Scotland,S92000003,28/03/2022,25495,1766147
nation,Scotland,S92000003,27/03/2022,0,1740857
nation,Scotland,S92000003,26/03/2022,0,1740857
nation,Scotland,S92000003,25/03/2022,10100,1740857
nation,Scotland,S92000003,24/03/2022,13564,1730889
nation,Scotland,S92000003,23/03/2022,12421,1717534
nation,Scotland,S92000003,22/03/2022,11912,1705109
nation,Scotland,S92000003,21/03/2022,29678,1693308
nation,Scotland,S92000003,20/03/2022,0,1663830
nation,Scotland,S92000003,19/03/2022,0,1663830
nation,Scotland,S92000003,18/03/2022,18124,1663830
nation,Scotland,S92000003,17/03/2022,9721,1643664
nation,Scotland,S92000003,16/03/2022,10710,1632909
nation,Scotland,S92000003,15/03/2022,38770,1622345
nation,Scotland,S92000003,14/03/2022,0,1574047
nation,Scotland,S92000003,13/03/2022,0,1574047
nation,Scotland,S92000003,12/03/2022,0,1574047
nation,Scotland,S92000003,11/03/2022,13220,1574047
nation,Scotland,S92000003,10/03/2022,14387,1561034
nation,Scotland,S92000003,09/03/2022,11957,1533640
nation,Scotland,S92000003,08/03/2022,11685,1521797
nation,Scotland,S92000003,07/03/2022,24488,1510238
nation,Scotland,S92000003,06/03/2022,0,1485872
nation,Scotland,S92000003,05/03/2022,0,1485872
nation,Scotland,S92000003,04/03/2022,9551,1485872
nation,Scotland,S92000003,03/03/2022,9491,1476428
nation,Scotland,S92000003,02/03/2022,8725,1467078
nation,Scotland,S92000003,01/03/2022,7497,1458444
nation,Scotland,S92000003,28/02/2022,16349,1390996
nation,Scotland,S92000003,27/02/2022,0,1374798
nation,Scotland,S92000003,26/02/2022,0,1374798
nation,Scotland,S92000003,25/02/2022,5484,1374798
nation,Scotland,S92000003,24/02/2022,7195,1369385
nation,Scotland,S92000003,23/02/2022,6756,1362296
nation,Scotland,S92000003,22/02/2022,6427,1355657
nation,Scotland,S92000003,21/02/2022,5307,1349320
nation,Scotland,S92000003,20/02/2022,5474,1344013
nation,Scotland,S92000003,19/02/2022,5316,1338539
nation,Scotland,S92000003,18/02/2022,7056,1333332
nation,Scotland,S92000003,17/02/2022,7144,1326382
nation,Scotland,S92000003,16/02/2022,7449,1319373
nation,Scotland,S92000003,15/02/2022,5805,1312019
nation,Scotland,S92000003,14/02/2022,5118,1306292
nation,Scotland,S92000003,13/02/2022,5301,1301234
nation,Scotland,S92000003,12/02/2022,5601,1295991
nation,Scotland,S92000003,11/02/2022,7341,1290487
nation,Scotland,S92000003,10/02/2022,7275,1283259
nation,Scotland,S92000003,09/02/2022,3796,1179974
nation,Scotland,S92000003,08/02/2022,2664,1176188
nation,Scotland,S92000003,07/02/2022,2535,1173535
nation,Scotland,S92000003,06/02/2022,3242,1171004
nation,Scotland,S92000003,05/02/2022,2915,1167763
nation,Scotland,S92000003,04/02/2022,4429,1164870
nation,Scotland,S92000003,03/02/2022,4355,1160448
nation,Scotland,S92000003,02/02/2022,4509,1156123
nation,Scotland,S92000003,01/02/2022,2848,1151614
nation,Scotland,S92000003,31/01/2022,1961,1148772
nation,Scotland,S92000003,30/01/2022,3539,1146815
nation,Scotland,S92000003,29/01/2022,3342,1143275
nation,Scotland,S92000003,28/01/2022,3956,1139939
nation,Scotland,S92000003,27/01/2022,4333,1135991
nation,Scotland,S92000003,26/01/2022,4615,1131668
nation,Scotland,S92000003,25/01/2022,3024,1127067
nation,Scotland,S92000003,24/01/2022,2956,1124048
nation,Scotland,S92000003,23/01/2022,3518,1121094
nation,Scotland,S92000003,22/01/2022,3456,1117515
nation,Scotland,S92000003,21/01/2022,3890,1114066
nation,Scotland,S92000003,20/01/2022,4743,1110186
nation,Scotland,S92000003,19/01/2022,4937,1105454
nation,Scotland,S92000003,18/01/2022,3507,1100526
nation,Scotland,S92000003,17/01/2022,2910,1097158
nation,Scotland,S92000003,16/01/2022,4117,1094251
nation,Scotland,S92000003,15/01/2022,4469,1090144
nation,Scotland,S92000003,14/01/2022,5977,1085696
nation,Scotland,S92000003,13/01/2022,5186,1079729
